id_Social;any;data;hora;idEstructura;;;;;;;;
881;2022;17/05/2022;14:34;Cadolles;;;;;;;;
882;2022;20/05/2022;13:22;Cadolles;;;;;;;;
883;2022;23/05/2022;10:43;Cadolles;;;;;;;;
884;2022;23/05/2022;10:43;Cadolles;;;;;;;;
885;2022;23/05/2022;10:43;Cadolles;;;;;;;;
886;2022;23/05/2022;12:26;LesQuadres;;;;;;;;
887;2022;24/05/2022;14:17;Cadolles;;;;;;;;
888;2022;26/05/2022;15:48;Cadolles;;;;;;;;
889;2022;27/05/2022;12:25;Cadolles;;;;;;;;
890;2022;31/05/2022;15:00;Cadolles;;;;;;;;
891;2022;31/05/2022;16:32;Caserna;;;;;;;;
892;2022;01/06/2022;15:44;Cadolles;;;;;;;;
893;2022;02/06/2022;12:06;Cadolles;;;;;;;;
894;2022;03/06/2022;12:57;Cadolles;;;;;;;;
895;2022;03/06/2022;13:40;Cadolles;;;;;;;;
896;2022;07/06/2022;NA;Cadolles;;;;;;;;
897;2022;09/06/2022;17:27;Cadolles;;;;;;;;
898;2022;09/06/2022;20:11;Cadolles;;;;;;;;
899;2022;10/06/2022;11:42;Cadolles;;;;;;;;
900;2022;14/06/2022;15:45;Cadolles;;;;;;;;
901;2022;16/06/2022;9:33;Cadolles;;;;;;;;
902;2022;17/06/2022;17:12;Cadolles;;;;;;;;
903;2022;20/06/2022;11:21;Caserna;;;;;;;;
904;2022;20/06/2022;11:54;Cadolles;;;;;;;;
905;2022;23/06/2022;14:40;Cadolles;;;;;;;;
906;2022;27/06/2022;11:59;Cadolles;;;;;;;;
907;2022;30/06/2022;8:37;Cadolles;;;;;;;;
908;2022;20/04/2022;15:05;Bellmunt11;;;;;;;;
909;2022;20/04/2022;15:05;Bellmunt8;;;;;;;;
910;2022;20/04/2022;15:05;Bellmunt7;;;;;;;;
911;2022;20/04/2022;15:58;Bellmunt4;;;;;;;;
912;2022;20/04/2022;15:58;Bellmunt2;;;;;;;;
913;2022;20/04/2022;16:06;Bellmunt24;;;;;;;;
914;2022;21/04/2022;9:19;MasMelPlanaAspa;;;;;;;;
915;2022;21/04/2022;9:34;MasMelPleta;;;;;;;;
916;2022;21/04/2022;9:49;MasMelValldelsPous;;;;;;;;
917;2022;21/04/2022;9:49;MasMelColladesO;;;;;;;;
918;2022;21/04/2022;10:52;MasMelCollades;;;;;;;;
919;2022;21/04/2022;12:00;MasMelZonaAstor;;;;;;;;
920;2022;21/04/2022;12:32;MasMelTimoneda;;;;;;;;
921;2022;20/04/2022;11:19;BellmuntAgramuntE;;;;;;;;
922;2022;20/04/2022;11:44;BellmuntAgramuntO;;;;;;;;
923;2022;20/04/2022;11:44;BellmuntTrepatBaixE;;;;;;;;
924;2022;20/04/2022;11:44;BellmuntTrepatBaixO;;;;;;;;
925;2022;20/04/2022;12:30;Bellmunt23;;;;;;;;
926;2022;20/04/2022;12:37;Bellmunt22;;;;;;;;
927;2022;20/04/2022;12:45;Bellmunt21;;;;;;;;
928;2022;20/04/2022;12:45;Bellmunt20;;;;;;;;
929;2022;20/04/2022;13:02;Bellmunt19;;;;;;;;
930;2022;20/04/2022;13:02;Bellmunt18;;;;;;;;
931;2022;20/04/2022;14:02;Bellmunt16;;;;;;;;
932;2022;20/04/2022;14:45;Bellmunt15;;;;;;;;
933;2022;20/04/2022;14:56;Bellmunt12;;;;;;;;
934;2022;26/04/2022;15:40;MasMelValldelsPous;;;;;;;;
935;2022;26/04/2022;15:50;MasMelColladesO;;;;;;;;
936;2022;26/04/2022;16:00;MasMelCollades;;;;;;;;
937;2022;26/04/2022;16:10;MasMelPleta;;;;;;;;
938;2022;26/04/2022;16:23;MasMelPlaPi;;;;;;;;
939;2022;26/04/2022;16:50;MasMelZonaAstor;;;;;;;;
940;2022;26/04/2022;17:18;MasMelTimoneda;;;;;;;;
941;2022;26/04/2022;18:28;MasMelPlanaAspa;;;;;;;;
942;2022;26/04/2022;19:22;MasMel24;;;;;;;;
943;2022;12/05/2022;8:46;BelpreixanaCometa;;;;;;;;
944;2022;12/05/2022;9:34;BelpreixanaMontpla;;;;;;;;
945;2022;27/04/2022;8:00;BelpreixanaCometa;;;;;;;;
946;2022;27/04/2022;8:20;BelpreixanaMontpla;;;;;;;;
947;2022;27/04/2022;8:47;BelpreixanaMontreposNW;;;;;;;;
948;2022;27/04/2022;9:26;BelpreixanaArbequi;;;;;;;;
949;2022;27/04/2022;9:40;BelpreixanaCabana3;;;;;;;;
950;2022;27/04/2022;10:06;BelpreixanaCabana2;;;;;;;;
951;2022;27/04/2022;10:10;BelpreixanaCabana1;;;;;;;;
952;2022;27/04/2022;10:32;BelpreixanaCanal;;;;;;;;
953;2022;27/04/2022;11:04;BelpreixanaMontalba;;;;;;;;
954;2022;27/04/2022;11:14;BelpreixanaBarquera;;;;;;;;
955;2022;27/04/2022;11:26;BelpreixanaFondoStJulia;;;;;;;;
956;2022;27/04/2022;11:38;BelpreixanaSocarrades;;;;;;;;
957;2022;27/04/2022;11:52;BelpreixanaCabanaCaçadors;;;;;;;;
958;2022;27/04/2022;12:04;BelpreixanaDevesa;;;;;;;;
959;2022;27/04/2022;12:18;BelpreixanaPedreres;;;;;;;;
960;2022;27/04/2022;12:30;BelpreixanaMolars;;;;;;;;
961;2022;02/05/2022;11:09;BelpreixanaMolars;;;;;;;;
962;2022;02/05/2022;11:39;BelpreixanaPedreres;;;;;;;;
963;2022;02/05/2022;12:31;BelpreixanaArbequi;;;;;;;;
964;2022;02/05/2022;13:18;BelpreixanaMontreposNE;;;;;;;;
965;2022;02/05/2022;14:45;BelpreixanaCometa;;;;;;;;
966;2022;02/05/2022;14:56;BelpreixanaMontpla;;;;;;;;
967;2022;02/05/2022;15:30;BelpreixanaCanal;;;;;;;;
968;2022;03/05/2022;12:26;Bellmunt2;;;;;;;;
969;2022;03/05/2022;12:41;Bellmunt24;;;;;;;;
970;2022;03/05/2022;13:13;Bellmunt5;;;;;;;;
971;2022;03/05/2022;14:10;Bellmunt8;;;;;;;;
972;2022;03/05/2022;14:21;Bellmunt7;;;;;;;;
973;2022;03/05/2022;14:34;Bellmunt10;;;;;;;;
974;2022;03/05/2022;14:40;Bellmunt11;;;;;;;;
975;2022;03/05/2022;14:59;Bellmunt13;;;;;;;;
976;2022;03/05/2022;15:16;Bellmunt15;;;;;;;;
977;2022;03/05/2022;15:28;Bellmunt14;;;;;;;;
978;2022;03/05/2022;16:38;Bellmunt16;;;;;;;;
979;2022;03/05/2022;16:51;Bellmunt22;;;;;;;;
980;2022;12/05/2022;8:46;BelpreixanaCometa;;;;;;;;
981;2022;12/05/2022;9:34;BelpreixanaMontpla;;;;;;;;
982;2022;12/05/2022;9:38;BelpreixanaMontreposSW;;;;;;;;
983;2022;12/05/2022;10:12;BelpreixanaArbequi;;;;;;;;
984;2022;12/05/2022;10:37;BelpreixanaCanal;;;;;;;;
985;2022;12/05/2022;10:58;BelpreixanaBarquera;;;;;;;;
986;2022;12/05/2022;11:11;BelpreixanaMontalba;;;;;;;;
987;2022;12/05/2022;11:25;BelpreixanaFondoStJulia;;;;;;;;
988;2022;12/05/2022;11:36;BelpreixanaSocarrades;;;;;;;;
989;2022;12/05/2022;11:50;BelpreixanaCabanaCaçadors;;;;;;;;
990;2022;12/05/2022;12:25;BelpreixanaPedreres;;;;;;;;
991;2022;12/05/2022;12:35;BelpreixanaDevesa;;;;;;;;
992;2022;12/05/2022;13:49;BelpreixanaMolars;;;;;;;;
993;2022;16/05/2022;9:06;BelpreixanaPedreres;;;;;;;;
994;2022;16/05/2022;9:40;BelpreixanaDevesa;;;;;;;;
995;2022;16/05/2022;10:03;BelpreixanaFondoStJulia;;;;;;;;
996;2022;16/05/2022;10:15;BelpreixanaSocarrades;;;;;;;;
997;2022;16/05/2022;10:25;BelpreixanaCabanaCaçadors;;;;;;;;
998;2022;16/05/2022;11:05;BelpreixanaBarquera;;;;;;;;
999;2022;16/05/2022;11:13;BelpreixanaMontalba;;;;;;;;
1000;2022;16/05/2022;11:35;BelpreixanaCanal;;;;;;;;
1001;2022;16/05/2022;12:52;MasMelTimoneda;;;;;;;;
1002;2022;16/05/2022;14:00;MasMelZonaAstor;;;;;;;;
1003;2022;16/05/2022;17:00;MasMelPlanaAspa;;;;;;;;
1004;2022;16/05/2022;18:10;MasMelRiuSet;;;;;;;;
1005;2022;16/05/2022;18:21;MasMelBassaE;;;;;;;;
1006;2022;16/05/2022;18:30;MasMelBassaO;;;;;;;;
1007;2022;17/05/2022;7:40;MasMel24;;;;;;;;
1008;2022;17/05/2022;8:08;MasMelPlaPi;;;;;;;;
1009;2022;17/05/2022;8:31;MasMelPleta;;;;;;;;
1010;2022;17/05/2022;8:46;MasMelPletaNO;;;;;;;;
1011;2022;17/05/2022;9:00;MasMelValldelsPous;;;;;;;;
1012;2022;17/05/2022;9:10;MasMelColladesO;;;;;;;;
1013;2022;17/05/2022;9:22;MasMelCollades;;;;;;;;
1014;2022;17/05/2022;14:50;Bellmunt16;;;;;;;;
1015;2022;17/05/2022;15:02;Bellmunt19;;;;;;;;
1016;2022;17/05/2022;15:20;Bellmunt20;;;;;;;;
1017;2022;17/05/2022;15:26;Bellmunt22;;;;;;;;
1018;2022;17/05/2022;15:40;Bellmunt23;;;;;;;;
1019;2022;17/05/2022;16:00;BellmuntAgramuntO;;;;;;;;
1020;2022;17/05/2022;16:25;BellmuntTrepatBaixE;;;;;;;;
1021;2022;17/05/2022;16:50;BellmuntAgramuntE;;;;;;;;
1022;2022;19/05/2022;8:20;BelpreixanaMolars;;;;;;;;
1023;2022;19/05/2022;10:21;BelpreixanaArbequi;;;;;;;;
1024;2022;19/05/2022;11:31;BelpreixanaMontreposSW;;;;;;;;
1025;2022;19/05/2022;12:04;BelpreixanaMontpla;;;;;;;;
1026;2022;19/05/2022;12:31;BelpreixanaCometa;;;;;;;;
1027;2022;23/05/2022;11:08;Bellmunt15;;;;;;;;
1028;2022;23/05/2022;11:24;Bellmunt13;;;;;;;;
1029;2022;23/05/2022;11:34;Bellmunt11;;;;;;;;
1030;2022;23/05/2022;11:52;Bellmunt8;;;;;;;;
1031;2022;23/05/2022;11:59;Bellmunt4;;;;;;;;
1032;2022;23/05/2022;12:14;Bellmunt2;;;;;;;;
1033;2022;23/05/2022;12:20;Bellmunt24;;;;;;;;
1034;2022;23/05/2022;18:12;MasMelValldelsPous;;;;;;;;
1035;2022;23/05/2022;18:33;MasMelColladesO;;;;;;;;
1036;2022;23/05/2022;18:37;MasMelCollades;;;;;;;;
1037;2022;23/05/2022;18:54;MasMelPleta;;;;;;;;
1038;2022;23/05/2022;18:54;MasMelPletaNO;;;;;;;;
1039;2022;23/05/2022;19:25;MasMelBassaE;;;;;;;;
1040;2022;23/05/2022;19:30;MasMelBassaO;;;;;;;;
1041;2022;23/05/2022;19:30;MasMelRiuSet;;;;;;;;
1042;2022;23/05/2022;20:19;MasMelTimoneda;;;;;;;;
1043;2022;23/05/2022;20:30;MasMelPlanaAspa;;;;;;;;
1044;2022;23/05/2022;20:30;MasMel24;;;;;;;;
1045;2022;26/05/2022;16:42;BelpreixanaMolars;;;;;;;;
1046;2022;26/05/2022;17:00;BelpreixanaPedreres;;;;;;;;
1047;2022;26/05/2022;17:40;BelpreixanaDevesa;;;;;;;;
1048;2022;26/05/2022;17:50;BelpreixanaCabanaCaçadors;;;;;;;;
1049;2022;26/05/2022;17:57;BelpreixanaSocarrades;;;;;;;;
1050;2022;26/05/2022;18:05;BelpreixanaFondoStJulia;;;;;;;;
1051;2022;26/05/2022;18:16;BelpreixanaMontalba;;;;;;;;
1052;2022;26/05/2022;18:24;BelpreixanaBarquera;;;;;;;;
1053;2022;26/05/2022;18:24;BelpreixanaMontreposSW;;;;;;;;
1054;2022;27/05/2022;14:22;BelpreixanaMontpla;;;;;;;;
1055;2022;27/05/2022;14:34;BelpreixanaCometa;;;;;;;;
1056;2022;27/05/2022;15:00;BelpreixanaArbequi;;;;;;;;
1057;2022;27/05/2022;15:14;BelpreixanaCanal;;;;;;;;
1058;2022;31/05/2022;8:06;MasMel24;;;;;;;;
1059;2022;31/05/2022;8:26;MasMelPlanaAspa;;;;;;;;
1060;2022;31/05/2022;9:16;MasMelRiuSet;;;;;;;;
1061;2022;31/05/2022;9:27;MasMelBassaE;;;;;;;;
1062;2022;31/05/2022;9:40;MasMelBassaO;;;;;;;;
1063;2022;31/05/2022;10:06;MasMelTimoneda;;;;;;;;
1064;2022;01/06/2022;9:28;MasMelPleta;;;;;;;;
1065;2022;01/06/2022;9:36;MasMelPletaNO;;;;;;;;
1066;2022;01/06/2022;9:43;MasMelValldelsPous;;;;;;;;
1067;2022;01/06/2022;9:54;MasMelColladesO;;;;;;;;
1068;2022;01/06/2022;10:02;MasMelCollades;;;;;;;;
1069;2022;01/06/2022;11:55;BelpreixanaCometa;;;;;;;;
1070;2022;01/06/2022;12:04;BelpreixanaMontpla;;;;;;;;
1071;2022;01/06/2022;12:22;BelpreixanaMontreposSW;;;;;;;;
1072;2022;01/06/2022;12:40;BelpreixanaArbequi;;;;;;;;
1073;2022;01/06/2022;12:49;BelpreixanaCanal;;;;;;;;
1074;2022;01/06/2022;13:06;BelpreixanaBarquera;;;;;;;;
1075;2022;01/06/2022;13:14;BelpreixanaMontalba;;;;;;;;
1076;2022;01/06/2022;13:24;BelpreixanaFondoStJulia;;;;;;;;
1077;2022;01/06/2022;14:18;BelpreixanaSocarrades;;;;;;;;
1078;2022;01/06/2022;14:18;BelpreixanaCabanaCaçadors;;;;;;;;
1079;2022;01/06/2022;14:18;BelpreixanaDevesa;;;;;;;;
1080;2022;01/06/2022;14:18;BelpreixanaPedreres;;;;;;;;
1081;2022;01/06/2022;14:18;BelpreixanaMolars;;;;;;;;
1082;2022;01/06/2022;16:40;Bellmunt15;;;;;;;;
1083;2022;01/06/2022;16:40;Bellmunt13;;;;;;;;
1084;2022;01/06/2022;16:40;Bellmunt11;;;;;;;;
1085;2022;01/06/2022;16:40;Bellmunt8;;;;;;;;
1086;2022;01/06/2022;17:03;Bellmunt4;;;;;;;;
1087;2022;01/06/2022;17:03;Bellmunt4;;;;;;;;
1088;2022;01/06/2022;17:14;Bellmunt2;;;;;;;;
1089;2022;01/06/2022;17:14;Bellmunt2;;;;;;;;
1090;2022;01/06/2022;17:19;Bellmunt24;;;;;;;;
1091;2022;02/06/2022;13:00;Bellmunt16;;;;;;;;
1092;2022;02/06/2022;14:00;Bellmunt22;;;;;;;;
1093;2022;02/06/2022;14:17;Bellmunt23;;;;;;;;
1094;2022;02/06/2022;14:17;BellmuntTrepatBaixE;;;;;;;;
1095;2022;02/06/2022;14:17;BellmuntTrepatBaixO;;;;;;;;
1096;2022;02/06/2022;14:17;BellmuntAgramuntO;;;;;;;;
1097;2022;02/06/2022;15:03;BellmuntAgramuntE;;;;;;;;
1098;2022;02/06/2022;15:03;BellmuntTrepatBaixO;;;;;;;;
1099;2022;08/06/2022;16:22;MasMelTimoneda;;;;;;;;
1100;2022;08/06/2022;16:46;MasMelPlanaAspa;;;;;;;;
1101;2022;08/06/2022;;MasMelBassaE;;;;;;;;
1102;2022;08/06/2022;;MasMelBassaO;;;;;;;;
1103;2022;14/06/2022;10:28;MasMelPlanaAspa;;;;;;;;
1104;2022;14/06/2022;10:50;MasMelPleta;;;;;;;;
1105;2022;14/06/2022;11:12;MasMelPletaNO;;;;;;;;
1106;2022;14/06/2022;11:32;MasMelValldelsPous;;;;;;;;
1107;2022;14/06/2022;11:46;MasMelColladesO;;;;;;;;
1108;2022;14/06/2022;12:27;MasMelCollades;;;;;;;;
1109;2022;14/06/2022;13:00;MasMelTimoneda;;;;;;;;
1110;2022;14/06/2022;13:23;MasMel24;;;;;;;;
1111;2022;15/06/2022;NA;BelpreixanaMontpla;;;;;;;;
1112;2022;16/06/2022;NA;BelpreixanaBarquera;;;;;;;;
1113;2022;16/06/2022;NA;BelpreixanaMontalba;;;;;;;;
1114;2022;16/06/2022;NA;BelpreixanaFondoStJulia;;;;;;;;
1115;2022;09/06/2022;NA;MasMelTimoneda;;;;;;;;
1116;2022;14/06/2022;NA;MasMelPleta;;;;;;;;
1117;2022;14/06/2022;NA;MasMelColladesO;;;;;;;;
1118;2022;15/06/2022;NA;BelpreixanaCometa;;;;;;;;
1119;2022;16/06/2022;;BelpreixanaMontreposSW;;;;;;;;
1120;2022;16/06/2022;;BelpreixanaDevesa;;;;;;;;
1121;2022;20/06/2022;9:00;BelpreixanaMolars;;;;;;;;
1122;2022;20/06/2022;;BelpreixanaPedreres;;;;;;;;
1123;2022;20/06/2022;9:55;BelpreixanaCabanaCaçadors;;;;;;;;
1124;2022;20/06/2022;10:00;BelpreixanaSocarrades;;;;;;;;
1125;2022;20/06/2022;10:40;BelpreixanaCanal;;;;;;;;
1126;2022;23/06/2022;8:22;BelpreixanaArbequi;;;;;;;;
1127;2022;23/06/2022;8:46;BelpreixanaBarquera;;;;;;;;
1128;2022;23/06/2022;15:15;Bellmunt16;;;;;;;;
1129;2022;23/06/2022;15:35;Bellmunt20;;;;;;;;
1130;2022;23/06/2022;15:45;Bellmunt22;;;;;;;;
1131;2022;27/06/2022;9:04;BellmuntAgramuntE;;;;;;;;
1132;2022;27/06/2022;9:04;BellmuntAgramuntO;;;;;;;;
1133;2022;27/06/2022;9:04;BellmuntTrepatBaixE;;;;;;;;
1134;2022;27/06/2022;9:04;BellmuntTrepatBaixO;;;;;;;;
1135;2022;27/06/2022;11:00;Bellmunt23;;;;;;;;
1136;2022;27/06/2022;11:56;Bellmunt16;;;;;;;;
1137;2022;27/06/2022;12:31;Bellmunt15;;;;;;;;
1138;2022;27/06/2022;12:44;Bellmunt13;;;;;;;;
1139;2022;27/06/2022;13:02;Bellmunt11;;;;;;;;
1140;2022;27/06/2022;14:45;Bellmunt8;;;;;;;;
1141;2022;27/06/2022;15:24;Bellmunt24;;;;;;;;
1142;2022;27/06/2022;16:01;Bellmunt2;;;;;;;;
1143;2022;12/10/2022;12:00;Abocador Montoliu;;;;;;;;
1144;2022;21/11/2022;15:30;RocaGuilla;;;;;;;;
1145;2023;20/04/2023;9:43;Rabinat;;;;;;;;
1146;2023;20/04/2023;10:05;TossalFonta;;;;;;;;
1147;2023;21/04/2023;14:08;TossalFonta;;;;;;;;
1148;2023;21/04/2023;14:22;Rabinat;;;;;;;;
1149;2023;24/04/2023;8:52;Rabinat;;;;;;;;
1150;2023;24/04/2023;9:11;TossalFonta;;;;;;;;
1151;2023;25/04/2023;11:30;Rabinat;;;;;;;;
1152;2023;25/04/2023;11:42;TossalFonta;;;;;;;;
1153;2023;27/04/2023;16:38;TossalFonta;;;;;;;;
1154;2023;27/04/2023;17:38;Rabinat;;;;;;;;
1155;2023;28/04/2023;18:57;TossalFonta;;;;;;;;
1156;2023;28/04/2023;18:57;TossalFonta;;;;;;;;
1157;2023;28/04/2023;19:22;Rabinat;;;;;;;;
1158;2023;29/04/2023;15:48;TossalFonta;;;;;;;;
1159;2023;29/04/2023;16:43;Rabinat;;;;;;;;
1160;2023;30/04/2023;16:14;Rabinat;;;;;;;;
1161;2023;30/04/2023;16:55;TossalFonta;;;;;;;;
1162;2023;01/05/2023;17:59;Rabinat;;;;;;;;
1163;2023;01/05/2023;18:41;TossalFonta;;;;;;;;
1164;2023;02/05/2023;16:20;Rabinat;;;;;;;;
1165;2023;02/05/2023;17:11;TossalFonta;;;;;;;;
1166;2023;02/05/2023;18:02;Rabinat;;;;;;;;
1167;2023;03/05/2023;11:15;Rabinat;;;;;;;;
1168;2023;03/05/2023;12:09;TossalFonta;;;;;;;;
1169;2023;04/05/2023;18:55;Rabinat;;;;;;;;
1170;2023;04/05/2023;19:26;TossalFonta;;;;;;;;
1171;2023;05/05/2023;19:10;Rabinat;;;;;;;;
1172;2023;05/05/2023;19:56;TossalFonta;;;;;;;;
1173;2023;06/05/2023;17:02;Rabinat;;;;;;;;
1174;2023;06/05/2023;18:22;TossalFonta;;;;;;;;
1175;2023;07/05/2023;16:05;TossalFonta;;;;;;;;
1176;2023;07/05/2023;16:32;Rabinat;;;;;;;;
1177;2023;08/05/2023;9:15;Rabinat;;;;;;;;
1178;2023;08/05/2023;9:55;TossalFonta;;;;;;;;
1179;2023;09/05/2023;16:09;Rabinat;;;;;;;;
1180;2023;09/05/2023;17:05;TossalFonta;;;;;;;;
1181;2023;10/05/2023;16:13;TossalFonta;;;;;;;;
1182;2023;10/05/2023;17:03;Rabinat;;;;;;;;
1183;2023;11/05/2023;13:12;Rabinat;;;;;;;;
1184;2023;11/05/2023;14:02;TossalFonta;;;;;;;;
1185;2023;11/05/2023;20:00;Rabinat;;;;;;;;
1186;2023;12/05/2023;14:22;TossalFonta;;;;;;;;
1187;2023;12/05/2023;15:41;Rabinat;;;;;;;;
1188;2023;13/05/2023;9:20;Rabinat;;;;;;;;
1189;2023;13/05/2023;10:12;TossalFonta;;;;;;;;
1190;2023;14/05/2023;16:26;TossalFonta;;;;;;;;
1191;2023;14/05/2023;17:22;Rabinat;;;;;;;;
1192;2023;15/05/2023;9:59;Rabinat;;;;;;;;
1193;2023;15/05/2023;10:42;TossalFonta;;;;;;;;
1194;2023;16/05/2023;18:33;Rabinat;;;;;;;;
1195;2023;16/05/2023;19:35;TossalFonta;;;;;;;;
1196;2023;17/05/2023;14:45;TossalFonta;;;;;;;;
1197;2023;17/05/2023;15:18;Rabinat;;;;;;;;
1198;2023;18/05/2023;9:59;Rabinat;;;;;;;;
1199;2023;18/05/2023;10:48;TossalFonta;;;;;;;;
1200;2023;19/05/2023;13:29;Rabinat;;;;;;;;
1201;2023;19/05/2023;14:17;TossalFonta;;;;;;;;
1202;2023;21/05/2023;9:47;Rabinat;;;;;;;;
1203;2023;21/05/2023;11:04;TossalFonta;;;;;;;;
1204;2023;22/05/2023;8:35;Rabinat;;;;;;;;
1205;2023;22/05/2023;9:37;TossalFonta;;;;;;;;
1206;2023;23/05/2023;14:56;TossalFonta;;;;;;;;
1207;2023;23/05/2023;15:28;Rabinat;;;;;;;;
1208;2023;24/05/2023;8:49;Rabinat;;;;;;;;
1209;2023;24/05/2023;9:32;TossalFonta;;;;;;;;
1210;2023;25/05/2023;7:58;Rabinat;;;;;;;;
1211;2023;25/05/2023;8:36;TossalFonta;;;;;;;;
1212;2023;26/05/2023;8:04;Rabinat;;;;;;;;
1213;2023;26/05/2023;8:49;TossalFonta;;;;;;;;
1214;2023;26/05/2023;9:44;Rabinat;;;;;;;;
1215;2023;29/05/2023;9:26;Rabinat;;;;;;;;
1216;2023;29/05/2023;10:42;TossalFonta;;;;;;;;
1217;2023;30/05/2023;13:38;Rabinat;;;;;;;;
1218;2023;30/05/2023;14:31;TossalFonta;;;;;;;;
1219;2023;31/05/2023;19:12;TossalFonta;;;;;;;;
1220;2023;01/06/2023;8:02;TossalFonta;;;;;;;;
1221;2023;01/06/2023;8:39;Rabinat;;;;;;;;
1222;2023;01/06/2023;10:32;Rabinat;;;;;;;;
1223;2023;01/06/2023;9:54;TossalFonta;;;;;;;;
1224;2023;02/06/2023;16:46;Rabinat;;;;;;;;
1225;2023;02/06/2023;17:14;TossalFonta;;;;;;;;
1226;2023;05/06/2023;18:36;TossalFonta;;;;;;;;
1227;2023;05/06/2023;20:00;Rabinat;;;;;;;;
1228;2023;06/06/2023;15:53;TossalFonta;;;;;;;;
1229;2023;07/06/2023;13:20;TossalFonta;;;;;;;;
1230;2023;07/06/2023;15:03;TossalFonta;;;;;;;;
1231;2023;08/06/2023;19:28;TossalFonta;;;;;;;;
1232;2023;09/06/2023;17:19;Rabinat;;;;;;;;
1233;2023;09/06/2023;18:12;TossalFonta;;;;;;;;
1234;2023;12/06/2023;7:39;Rabinat;;;;;;;;
1235;2023;15/06/2023;16:37;Rabinat;;;;;;;;
1236;2023;15/06/2023;16:53;TossalFonta;;;;;;;;
1237;2023;21/06/2023;9:37;Rabinat;;;;;;;;
1238;2023;21/06/2023;10:28;TossalFonta;;;;;;;;
1239;2023;26/06/2023;15:02;TossalFonta;;;;;;;;
1240;2023;26/06/2023;15:16;Rabinat;;;;;;;;
1241;2023;03/07/2023;9:51;TossalFonta;;;;;;;;
1242;2023;18/07/2023;17:22;TossalFonta;;;;;;;;
1243;2023;20/04/2023;12:57;TossalRodo;;;;;;;;
1244;2023;20/04/2023;13:21;OsBalaguer;;;;;;;;
1245;2023;21/04/2023;11:29;OsBalaguer;;;;;;;;
1246;2023;21/04/2023;11:40;TossalRodo;;;;;;;;
1247;2023;24/04/2023;11:04;TossalRodo;;;;;;;;
1248;2023;24/04/2023;11:40;OsBalaguer;;;;;;;;
1249;2023;24/04/2023;12:07;Ivars;;;;;;;;
1250;2023;24/04/2023;13:45;MasMelTimoneda;;;;;;;;
1251;2023;24/04/2023;14:23;MasMelPlanaAspa;;;;;;;;
1252;2023;24/04/2023;15:12;MasMelRiuSet;;;;;;;;
1253;2023;24/04/2023;15:25;MasMelBassaE;;;;;;;;
1254;2023;24/04/2023;15:30;MasMelBassaO;;;;;;;;
1255;2023;24/04/2023;15:40;MasMelColladesO;;;;;;;;
1256;2023;24/04/2023;15:50;MasMelCollades;;;;;;;;
1257;2023;24/04/2023;16:37;MasMelPletaNO;;;;;;;;
1258;2023;24/04/2023;16:47;MasMelPleta;;;;;;;;
1259;2023;24/04/2023;16:05;MasMelValldelsPous;;;;;;;;
1260;2023;25/04/2023;16:16;OsBalaguer;;;;;;;;
1261;2023;25/04/2023;16:36;TossalRodo;;;;;;;;
1262;2023;28/04/2023;12:37;OsBalaguer;;;;;;;;
1263;2023;28/04/2023;13:21;TossalRodo;;;;;;;;
1264;2023;28/04/2023;18:13;BelpreixanaCanal;;;;;;;;
1265;2023;28/04/2023;18:45;BelpreixanaFondoStJulia;;;;;;;;
1266;2023;29/04/2023;11:18;OsBalaguer;;;;;;;;
1267;2023;29/04/2023;11:44;TossalRodo;;;;;;;;
1268;2023;29/04/2023;15:05;BelpreixanaMontalba;;;;;;;;
1269;2023;29/04/2023;15:22;BelpreixanaSocarrades;;;;;;;;
1270;2023;29/04/2023;15:32;BelpreixanaCabanaCaçadors;;;;;;;;
1271;2023;29/04/2023;16:21;BelpreixanaPedreres;;;;;;;;
1272;2023;29/04/2023;16:30;BelpreixanaDevesa;;;;;;;;
1273;2023;29/04/2023;17:19;BelpreixanaMolars;;;;;;;;
1274;2023;29/04/2023;17:40;BelpreixanaBarquera;;;;;;;;
1275;2023;30/04/2023;12:12;OsBalaguer;;;;;;;;
1276;2023;30/04/2023;12:57;TossalRodo;;;;;;;;
1277;2023;01/05/2023;13:12;OsBalaguer;;;;;;;;
1278;2023;01/05/2023;15:01;TossalRodo;;;;;;;;
1279;2023;02/05/2023;12:24;OsBalaguer;;;;;;;;
1280;2023;02/05/2023;13:05;TossalRodo;;;;;;;;
1281;2023;03/05/2023;8:22;OsBalaguer;;;;;;;;
1282;2023;03/05/2023;8:46;TossalRodo;;;;;;;;
1283;2023;04/05/2023;14:16;OsBalaguer;;;;;;;;
1284;2023;04/05/2023;15:37;TossalRodo;;;;;;;;
1285;2023;05/05/2023;8:47;MasMelValldelsPous;;;;;;;;
1286;2023;05/05/2023;8:57;MasMelColladesO;;;;;;;;
1287;2023;05/05/2023;9:13;MasMelCollades;;;;;;;;
1288;2023;05/05/2023;9:39;MasMelValldelMas;;;;;;;;
1289;2023;05/05/2023;10:06;MasMelPletaNO;;;;;;;;
1290;2023;05/05/2023;10:48;MasMelPlaPi;;;;;;;;
1291;2023;05/05/2023;11:00;MasMelRiuSet;;;;;;;;
1292;2023;05/05/2023;11:28;MasMelBassaE;;;;;;;;
1293;2023;05/05/2023;11:35;MasMelBassaO;;;;;;;;
1294;2023;05/05/2023;12:53;MasMelZonaAstor;;;;;;;;
