ID_captures;metalica_esq;id_individu;id_uncertain;captura_recaptura;any_naixement;sexe;any;data;localitat;metode2;metode_captura;idEstructura;idCaixaNiu;idCaixa_old;edat_Euring;edat;pvc_d2;pvc_d;tag_esq;tag_esq_old;colorTag;tag_uncertainty;ala;ala_total;pp3;cua;becLlargada;becAlcada;tars;pes;alcada_ou;amplada_ou;volum_ou;crossfostering_dia;crossfostering_caixa;ploma;sang;gps;gps_old
1366;RX02789;IND1269;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_1;1;1;poll;PVC3T4;3T4;761C9332CB;761C9332CB;vermell;correct;NA;NA;89;NA;NA;NA;44.48;208;NA;NA;NA;NA;NA;si;no;no;NA
132;G7450;IND0127;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC360;360;76192F2812;76192F2812;vermell;correct;NA;NA;NA;NA;NA;NA;42.35;194;NA;NA;NA;NA;NA;si;no;no;NA
1367;RX02790;IND1270;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_2;2;1;poll;PVC3T5;3T5;761C92E402;761C92E402;vermell;correct;NA;NA;66;NA;NA;NA;47.2;207.5;NA;NA;NA;NA;NA;si;no;no;NA
6249;RX02790;IND1270;certain;recaptura;NA;NA;2023;01/06/2023;PlaRoquis;recaptura_adult;CaixaNiu;PlaRoquis;PR_36;36;adult;adult;PVC3T5;3T5;763538E62D;NA;verd;NA;236.5;NA;179;133;37.71;15.31;44.24;228.5;NA;NA;NA;NA;NA;si;no;no;no
1368;RX02792;IND1271;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_2;2;1;poll;PVC3T7;3T7;NA478;NA478;vermell;correct;NA;NA;60;NA;NA;NA;42.3;161.3;NA;NA;NA;NA;NA;si;no;no;NA
1369;RX02791;IND1272;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_1;1;1;poll;PVC3T8;3T8;761C92D574;761C92D574;vermell;correct;NA;NA;26;NA;NA;NA;34.12;99;NA;NA;NA;NA;NA;si;no;no;NA
1370;RX02794;IND1273;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_2;2;1;poll;PVC3T9;3T9;761C8CF8EC;761C8CF8EC;vermell;correct;NA;NA;66;NA;NA;NA;47.4;189.9;NA;NA;NA;NA;NA;si;no;no;NA
1371;RX02796;IND1274;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC3TA;3TA;761C85DF09;761C85DF09;vermell;correct;NA;NA;74;NA;NA;NA;45;180.6;NA;NA;NA;NA;NA;si;no;no;NA
1372;RX02793;IND1275;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC3TF;3TF;76192FEDAB;76192FEDAB;vermell;correct;NA;NA;85;NA;NA;NA;44.26;189.2;NA;NA;NA;NA;NA;si;no;no;NA
1373;RX02795;IND1276;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC3TH;3TH;761C895A79;761C895A79;vermell;correct;NA;NA;71;NA;NA;NA;44.04;180;NA;NA;NA;NA;NA;si;no;no;NA
1374;RX02797;IND1277;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_3;3;1;poll;PVC3TJ;3TJ;NA485;NA485;vermell;correct;NA;NA;63;NA;NA;NA;44.9;191.7;NA;NA;NA;NA;NA;si;no;no;NA
1375;RX02799;IND1278;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC3TM;3TM;NA516;NA516;vermell;correct;NA;NA;106;NA;NA;NA;44.09;211.4;NA;NA;NA;NA;NA;si;no;no;NA
1376;RX02798;IND1279;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC3TN;3TN;NA481;NA481;vermell;correct;NA;NA;106;NA;NA;NA;43.78;215.1;NA;NA;NA;NA;NA;si;no;no;NA
133;G7448;IND0128;NA;captura;2015;femella;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC361;361;76192F6F74;76192F6F74;vermell;correct;NA;NA;NA;NA;NA;NA;42.57;196;NA;NA;NA;NA;NA;si;no;no;NA
1377;RX02800;IND1280;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_5;5;1;poll;PVC3TP;3TP;761C93403E;761C93403E;vermell;correct;NA;NA;110;NA;NA;NA;39.04;207.8;NA;NA;NA;NA;NA;si;no;no;NA
1378;G7480;IND1281;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_6;6;1;poll;PVC3TR;3TR;761C936B3C;761C936B3C;vermell;correct;NA;NA;98;NA;NA;NA;46.15;188.4;NA;NA;NA;NA;NA;si;no;no;NA
1379;G7479;IND1282;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_6;6;1;poll;PVC3TT;3TT;NA486;NA486;vermell;correct;NA;NA;98;NA;NA;NA;43.2;168.7;NA;NA;NA;NA;NA;si;no;no;NA
1380;G7478;IND1283;NA;captura;2016;femella;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_6;6;1;poll;PVC3TU;3TU;761C935387;761C935387;vermell;correct;NA;NA;94;NA;NA;NA;46.95;171.9;NA;NA;NA;NA;NA;si;no;no;NA
1381;G7477;IND1284;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_6;6;1;poll;PVC3TV;3TV;7619304307;7619304307;vermell;correct;NA;NA;96.5;NA;NA;NA;46.19;194.7;NA;NA;NA;NA;NA;si;no;no;NA
1382;G7475;IND1285;NA;captura;2016;mascle;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_19;19;1;poll;PVC3TW;3TW;761C92FC9A;761C92FC9A;vermell;correct;NA;NA;78;NA;NA;NA;45.09;215.5;NA;NA;NA;NA;NA;si;no;no;NA
1383;G7474;IND1286;NA;captura;2016;NA;2016;08/06/2016;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_19;19;1;poll;PVC3TX;3TX;NA479;NA479;vermell;correct;NA;NA;106;NA;NA;NA;44.66;230.2;NA;NA;NA;NA;NA;si;no;no;NA
1384;G7307;IND1287;NA;captura;2015;NA;2015;17/06/2015;Bellmunt3;captura_poll;CaixaNiu;Bellmunt3;NA;6;1.5;poll;PVC3U0;3U0;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.9;182;NA;NA;NA;NA;NA;si;no;no;NA
1385;G7314;IND1288;NA;captura;2015;femella;2015;17/06/2015;Bellmunt9;captura_poll;CaixaNiu;Bellmunt9;NA;13;1.4;poll;PVC3U1;3U1;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.16;200;NA;NA;NA;NA;NA;si;no;no;NA
1386;G7313;IND1289;NA;captura;2015;NA;2015;17/06/2015;Bellmunt9;captura_poll;CaixaNiu;Bellmunt9;NA;13;1.4;poll;PVC3U2;3U2;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.81;170;NA;NA;NA;NA;NA;si;no;no;NA
134;G7449;IND0129;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC362;362;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;41.52;198;NA;NA;NA;NA;NA;si;no;no;NA
1387;G7312;IND1290;NA;captura;2015;NA;2015;17/06/2015;Bellmunt9;captura_poll;CaixaNiu;Bellmunt9;NA;13;1.4;poll;PVC3U3;3U3;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.44;206;NA;NA;NA;NA;NA;si;no;no;NA
1388;G7316;IND1291;NA;captura;2015;NA;2015;17/06/2015;Bellmunt7;captura_poll;CaixaNiu;Bellmunt7;NA;11;1.5;poll;PVC3U4;3U4;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.51;226;NA;NA;NA;NA;NA;si;no;no;NA
1389;G7318;IND1292;NA;captura;2015;NA;2015;17/06/2015;Bellmunt7;captura_poll;CaixaNiu;Bellmunt7;NA;11;1.6+;poll;PVC3U5;3U5;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.84;230;NA;NA;NA;NA;NA;si;no;no;NA
1390;G7319;IND1293;NA;captura;2015;femella;2015;17/06/2015;Bellmunt7;captura_poll;CaixaNiu;Bellmunt7;NA;11;1.6+;poll;PVC3U6;3U6;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.44;214;NA;NA;NA;NA;NA;si;no;no;NA
1391;G7317;IND1294;NA;captura;2015;NA;2015;17/06/2015;Bellmunt7;captura_poll;CaixaNiu;Bellmunt7;NA;11;1.5;poll;PVC3U7;3U7;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.57;218;NA;NA;NA;NA;NA;si;no;no;NA
1392;G7315;IND1295;NA;captura;2015;NA;2015;17/06/2015;Bellmunt7;captura_poll;CaixaNiu;Bellmunt7;NA;11;1.5;poll;PVC3U8;3U8;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.22;234;NA;NA;NA;NA;NA;si;no;no;NA
1393;G7322;IND1296;NA;captura;2015;NA;2015;17/06/2015;Bellmunt6;captura_poll;CaixaNiu;Bellmunt6;NA;10;1.5;poll;PVC3U9;3U9;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.26;234;NA;NA;NA;NA;NA;si;no;no;NA
1394;G7321;IND1297;NA;captura;2015;femella;2015;17/06/2015;Bellmunt6;captura_poll;CaixaNiu;Bellmunt6;NA;10;1.5;poll;PVC3UA;3UA;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.34;220;NA;NA;NA;NA;NA;si;no;no;NA
1395;G7320;IND1298;NA;captura;2015;NA;2015;17/06/2015;Bellmunt6;captura_poll;CaixaNiu;Bellmunt6;NA;10;1.5;poll;PVC3UC;3UC;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.17;238;NA;NA;NA;NA;NA;si;no;no;NA
1396;G7323;IND1299;NA;captura;2015;NA;2015;17/06/2015;Bellmunt14;captura_poll;CaixaNiu;Bellmunt14;NA;20;1.6+;poll;PVC3UF;3UF;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;46.42;218;NA;NA;NA;NA;NA;si;no;no;NA
13;G31440;IND0013;NA;captura;2014;NA;2014;17/06/2014;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1;poll;PVC212;212;no;NA;NA;NA;101;NA;NA;NA;NA;NA;44.43;194;NA;NA;NA;NA;NA;si;no;no;NA
135;G7101;IND0130;NA;captura;2015;mascle;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC363;363;76192F2145;76192F2145;vermell;correct;NA;NA;NA;NA;NA;NA;44.26;216;NA;NA;NA;NA;NA;si;no;no;NA
1397;G7324;IND1300;NA;captura;2015;NA;2015;17/06/2015;Bellmunt14;captura_poll;CaixaNiu;Bellmunt14;NA;20;1.6+;poll;PVC3UH;3UH;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;46.43;222;NA;NA;NA;NA;NA;si;no;no;NA
1398;G7328;IND1301;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;27;1.5;poll;PVC3UJ;3UJ;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.87;208;NA;NA;NA;NA;NA;si;no;no;NA
1399;G7327;IND1302;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;27;1.5;poll;PVC3UL;3UL;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.48;206;NA;NA;NA;NA;NA;si;no;no;NA
1400;G7325;IND1303;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;27;1.5;poll;PVC3UM;3UM;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.53;202;NA;NA;NA;NA;NA;si;no;no;NA
1401;G7326;IND1304;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;27;1.5;poll;PVC3UN;3UN;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.28;220;NA;NA;NA;NA;NA;si;no;no;NA
1402;G7332;IND1305;NA;captura;2015;mascle;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;28;1.6;poll;PVC3UP;3UP;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.71;216;NA;NA;NA;NA;NA;si;no;no;NA
1403;G7331;IND1306;NA;captura;2015;mascle;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;28;1.6;poll;PVC3UR;3UR;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.27;220;NA;NA;NA;NA;NA;si;no;no;NA
1404;G7330;IND1307;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;28;1.6;poll;PVC3UT;3UT;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;43.75;230;NA;NA;NA;NA;NA;si;no;no;NA
1405;G7329;IND1308;NA;captura;2015;NA;2015;17/06/2015;Bellmunt19;captura_poll;CaixaNiu;Bellmunt19;NA;28;1.6;poll;PVC3UU;3UU;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;42.4;186;NA;NA;NA;NA;NA;si;no;no;NA
1406;G7403;IND1309;NA;captura;2015;NA;2015;17/06/2015;Bellmunt20;captura_poll;CaixaNiu;Bellmunt20;NA;29;1.5;poll;PVC3UV;3UV;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;46.21;206;NA;NA;NA;NA;NA;si;no;no;NA
136;G7109;IND0131;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_22;22;1;poll;PVC364;364;76192F44F9;76192F44F9;vermell;correct;NA;NA;NA;NA;NA;NA;44.53;222;NA;NA;NA;NA;NA;si;no;no;NA
1407;G7402;IND1310;NA;captura;2015;NA;2015;17/06/2015;Bellmunt20;captura_poll;CaixaNiu;Bellmunt20;NA;29;1.5;poll;PVC3UW;3UW;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.99;210;NA;NA;NA;NA;NA;si;no;no;NA
1408;G7333;IND1311;NA;captura;2015;NA;2015;17/06/2015;Bellmunt20;captura_poll;CaixaNiu;Bellmunt20;NA;29;1.5;poll;PVC3UX;3UX;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.71;216;NA;NA;NA;NA;NA;si;no;no;NA
1409;G7334;IND1312;NA;captura;2015;femella;2015;16/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_3;3;1.5;poll;PVC3V0;3V0;76193D111C;76193D111C;verd;correct;NA;NA;NA;NA;NA;NA;45.21;226;NA;NA;NA;NA;NA;si;no;no;NA
1410;G7335;IND1313;NA;captura;2015;femella;2015;16/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_3;3;1.5;poll;PVC3V1;3V1;76193D2D5D;76193D2D5D;verd;correct;NA;NA;NA;NA;NA;NA;43.7;216;NA;NA;NA;NA;NA;si;no;no;NA
1411;G7337;IND1314;NA;captura;2015;femella;2015;16/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1.4;poll;PVC3V3;3V3;76193D340B;76193D340B;verd;correct;NA;NA;NA;NA;NA;NA;46.11;209;NA;NA;NA;NA;NA;si;no;no;NA
1412;G7338;IND1315;NA;captura;2015;femella;2015;16/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_1;1;1.5;poll;PVC3V4;3V4;76193D1A47;76193D1A47;verd;correct;NA;NA;NA;NA;NA;NA;44.31;214;NA;NA;NA;NA;NA;si;no;no;NA
1413;G7339;IND1316;NA;captura;2015;NA;2015;16/06/2015;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_1;1;1.5;poll;PVC3V5;3V5;76193D0CCF;76193D0CCF;verd;correct;NA;NA;NA;NA;NA;NA;46.44;236;NA;NA;NA;NA;NA;si;no;no;NA
1414;G7342;IND1317;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_24;24;1.4;poll;PVC3V8;3V8;76193CE15F;76193CE15F;verd;correct;NA;NA;NA;NA;NA;NA;41.94;194;NA;NA;NA;NA;NA;si;no;no;NA
1415;G7343;IND1318;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_24;24;1.4;poll;PVC3V9;3V9;76193D3B48;76193D3B48;verd;correct;NA;NA;NA;NA;NA;NA;44.9;222;NA;NA;NA;NA;NA;si;no;no;NA
1416;G7344;IND1319;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_24;24;1.4;poll;PVC3VA;3VA;76193D4C82;76193D4C82;verd;correct;NA;NA;NA;NA;NA;NA;43.25;224;NA;NA;NA;NA;NA;si;no;no;NA
137;G7102;IND0132;NA;captura;2015;mascle;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC365;365;76192F66A8;76192F66A8;vermell;correct;NA;NA;NA;NA;NA;NA;47.42;216;NA;NA;NA;NA;NA;si;no;no;NA
1417;G7345;IND1320;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1.4+;poll;PVC3VC;3VC;76193CE528;76193CE528;verd;correct;NA;NA;NA;NA;NA;NA;NA;135;NA;NA;NA;NA;NA;si;no;no;NA
1418;G7346;IND1321;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1.4+;poll;PVC3VF;3VF;76193CDA56 ;76193CDA56 ;verd;correct;NA;NA;NA;NA;NA;NA;39.24;164;NA;NA;NA;NA;NA;si;no;no;NA
1419;G7347;IND1322;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_18;18;1.4;poll;PVC3VH;3VH;76193CB3F0;76193CB3F0;verd;correct;NA;NA;NA;NA;NA;NA;40.3;119;NA;NA;NA;NA;NA;si;no;no;NA
1420;G7348;IND1323;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_6;6;1.5;poll;PVC3VJ;3VJ;76193D12C6;76193D12C6;verd;correct;NA;NA;NA;NA;NA;NA;43.89;194;NA;NA;NA;NA;NA;si;no;no;NA
1421;G7349;IND1324;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_2;2;1.4;poll;PVC3VL;3VL;76193CDB3F;76193CDB3F;verd;correct;NA;NA;NA;NA;NA;NA;43.85;188;NA;NA;NA;NA;NA;si;no;no;NA
1422;G7350;IND1325;NA;captura;2015;NA;2015;16/06/2015;Ivars;captura_poll;CaixaNiu;Ivars;IV_2;2;1.4;poll;PVC3VM;3VM;76193D0D9E;76193D0D9E;verd;correct;NA;NA;NA;NA;NA;NA;43.76;183;NA;NA;NA;NA;NA;si;no;no;NA
1423;G7445;IND1326;NA;captura;2015;mascle;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3VN;3VN;76193066EB;76193066EB;vermell;correct;NA;NA;NA;NA;NA;NA;46.53;230;NA;NA;NA;NA;NA;si;no;no;NA
1424;G7443;IND1327;NA;captura;2015;mascle;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3VP;3VP;76192EDC0E;76192EDC0E;vermell;correct;NA;NA;NA;NA;NA;NA;47.17;222;NA;NA;NA;NA;NA;si;no;no;NA
1425;G7446;IND1328;NA;captura;2015;mascle;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_24;24;1;poll;PVC3VR;3VR;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;42.92;186;NA;NA;NA;NA;NA;si;no;no;NA
1426;G7270;IND1329;NA;captura;2015;NA;2015;12/06/2015;BelpreixanaCabana1;captura_poll;Niu;BelpreixanaCabana1;NA;NA;1;poll;PVC3VT;3VT;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.1;212;NA;NA;NA;NA;NA;si;no;no;NA
138;G7110;IND0133;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC366;366;76192FFFE9;76192FFFE9;vermell;correct;NA;NA;NA;NA;NA;NA;46.47;212;NA;NA;NA;NA;NA;si;no;no;NA
1427;G7267;IND1330;NA;captura;2015;NA;2015;12/06/2015;BelpreixanaCabana1;captura_poll;Niu;BelpreixanaCabana1;NA;NA;1;poll;PVC3VU;3VU;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.94;228;NA;NA;NA;NA;NA;si;no;no;NA
1428;G7271;IND1331;NA;captura;2015;NA;2015;12/06/2015;BelpreixanaCabana1;captura_poll;Niu;BelpreixanaCabana1;NA;NA;1;poll;PVC3VV;3VV;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.62;210;NA;NA;NA;NA;NA;si;no;no;NA
1429;G7268;IND1332;NA;captura;2015;femella;2015;12/06/2015;BelpreixanaCabana1;captura_poll;Niu;BelpreixanaCabana1;NA;NA;1;poll;PVC3VW;3VW;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;44.39;208;NA;NA;NA;NA;NA;si;no;no;NA
1430;G7269;IND1333;NA;captura;2015;NA;2015;12/06/2015;BelpreixanaCabana1;captura_poll;Niu;BelpreixanaCabana1;NA;NA;1;poll;PVC3VX;3VX;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.66;228;NA;NA;NA;NA;NA;si;no;no;NA
1431;GX31875;IND1334;NA;captura;2016;femella;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1;poll;PVC3W0;3W0;761CC6B890;761CC6B890;verd;correct;NA;NA;31;NA;NA;NA;35.36;122.2;NA;NA;NA;NA;NA;si;no;no;NA
1432;GX31874;IND1335;NA;captura;2016;NA;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1;poll;PVC3W1;3W1;761CC71C3C;761CC71C3C;verd;correct;NA;NA;41;NA;NA;NA;36.08;151.1;NA;NA;NA;NA;NA;no;no;no;NA
1433;GX31876;IND1336;NA;captura;2016;NA;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_19;19;1;poll;PVC3W2;3W2;761CC6C805;761CC6C805;verd;correct;NA;NA;27;NA;NA;NA;35.74;128.2;NA;NA;NA;NA;NA;no;no;no;NA
1434;GX31877;IND1337;NA;captura;2016;mascle;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_21;21;1;poll;PVC3W3;3W3;761CC715DE;761CC715DE;verd;correct;NA;NA;55;NA;NA;NA;40.45;142.5;NA;NA;NA;NA;NA;si;no;no;NA
1435;GX31879;IND1338;NA;captura;2016;mascle;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_24;24;1;poll;PVC3W4;3W4;761CC70649;761CC70649;verd;correct;NA;NA;59;NA;NA;NA;43.75;189.6;NA;NA;NA;NA;NA;si;no;no;NA
1436;GX31878;IND1339;NA;captura;2016;mascle;2016;15/06/2016;Ivars;captura_poll;CaixaNiu;Ivars;IV_24;24;1;poll;PVC3W5;3W5;761CC6C2D2;761CC6C2D2;verd;correct;NA;NA;49;NA;NA;NA;39.07;143.3;NA;NA;NA;NA;NA;si;no;no;NA
139;G7105;IND0134;NA;captura;2015;NA;2015;15/06/2015;RocaGuilla;captura_poll;CaixaNiu;RocaGuilla;RG_21;21;1;poll;PVC367;367;NA;NA;vermell;correct;NA;NA;NA;NA;NA;NA;44.77;212;NA;NA;NA;NA;NA;si;no;no;NA
1437;GX31880;IND1340;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1;poll;PVC3W6;3W6;NA499;NA499;verd;correct;NA;NA;42;NA;NA;NA;39.4;137.6;NA;NA;NA;NA;NA;si;no;no;NA
1438;GX31881;IND1341;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1;poll;PVC3W7;3W7;761CC72598;761CC72598;verd;correct;NA;NA;61;NA;NA;NA;42.15;202;NA;NA;NA;NA;NA;si;no;no;NA
1439;GX31882;IND1342;NA;captura;2016;mascle;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_2;2;1;poll;PVC3W8;3W8;761CC72267;761CC72267;verd;correct;NA;NA;59;NA;NA;NA;45.2;214;NA;NA;NA;NA;NA;si;no;no;NA
1440;GX31883;IND1343;NA;captura;2016;mascle;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_8;8;1;poll;PVC3W9;3W9;761CC6EE31;761CC6EE31;verd;correct;NA;NA;73;NA;NA;NA;42.1;204.4;NA;NA;NA;NA;NA;si;no;no;NA
1441;GX31885;IND1344;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_8;8;1;poll;PVC3WA;3WA;761CC716D8;761CC716D8;verd;correct;NA;NA;80;NA;NA;NA;43.5;194.7;NA;NA;NA;NA;NA;si;no;no;NA
1442;GX31884;IND1345;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_8;8;1;poll;PVC3WC;3WC;761CC6B9DA;761CC6B9DA;verd;correct;NA;NA;64;NA;NA;NA;40.68;131;NA;NA;NA;NA;NA;si;no;no;NA
1443;GX31887;IND1346;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_9;9;1;poll;PVC3WF;3WF;761CC7186D;761CC7186D;verd;correct;NA;NA;60;NA;NA;NA;40.73;158.4;NA;NA;NA;NA;NA;si;no;no;NA
1444;GX31886;IND1347;NA;captura;2016;NA;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_9;9;1;poll;PVC3WH;3WH;761CC6FE72;761CC6FE72;verd;correct;NA;NA;81;NA;NA;NA;43.3;178.8;NA;NA;NA;NA;NA;si;no;no;NA
1445;GX31889;IND1348;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_12;12;1;poll;PVC3WJ;3WJ;761CC69A8D;761CC69A8D;verd;correct;NA;NA;41;NA;NA;NA;42.5;166.8;NA;NA;NA;NA;NA;si;no;no;NA
1446;GX31888;IND1349;NA;captura;2016;femella;2016;15/06/2016;TossalRodo;captura_poll;CaixaNiu;TossalRodo;TR_9;9;1;poll;PVC3WL;3WL;761CC6DDDB;761CC6DDDB;verd;correct;NA;NA;68;NA;NA;NA;40.93;156;NA;NA;NA;NA;NA;si;no;no;NA
